"source_taxon_name","source_taxon_path","source_taxon_path_ids","source_specimen_life_stage_id","source_specimen_life_stage","source_specimen_physiological_state_id","source_specimen_physiological_state","source_specimen_body_part_id","source_specimen_body_part","source_specimen_sex_id","source_specimen_sex","interaction_type","target_taxon_name","target_taxon_path","target_taxon_path_ids","target_specimen_life_stage_id","target_specimen_life_stage","target_specimen_physiological_state_id","target_specimen_physiological_state","target_specimen_body_part_id","target_specimen_body_part","target_specimen_sex_id","target_specimen_sex","latitude","longitude","study_citation","study_url","study_source_citation"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"eatenBy","Selenia tetralunaria","Animalia | Arthropoda | Insecta | Lepidoptera | Geometroidea | Geometridae | Selenia | Selenia tetralunaria","EOL:1 | EOL:164 | EOL:344 | EOL:747 | EOL:826 | EOL:827 | EOL:53497 | EOL:440802",,,,,,,,,53.833333,-2.416667,"Leather, S.R. 1991. Feeding specialisation and host distribution of British and Finnish Prunus feeding macrolepidoptera. OIKOS 60: 40-48.","https://doi.org/10.2307/3544990","Web of Life. http://www.web-of-life.es ."
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"eatenBy","Nymphalis polychloros","Animalia | Arthropoda | Insecta | Lepidoptera | Papilionoidea | Nymphalidae | Nymphalis | Nymphalis polychloros","EOL:1 | EOL:164 | EOL:344 | EOL:747 | EOL_V2:854 | EOL:876 | EOL:19236 | EOL:162857",,,,,,,,,53.833333,-2.416667,"Leather, S.R. 1991. Feeding specialisation and host distribution of British and Finnish Prunus feeding macrolepidoptera. OIKOS 60: 40-48.","https://doi.org/10.2307/3544990","Web of Life. http://www.web-of-life.es ."
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"eatenBy","Lomographa bimaculata","Animalia | Arthropoda | Insecta | Lepidoptera | Geometroidea | Geometridae | Lomographa | Lomographa bimaculata","EOL:1 | EOL:164 | EOL:344 | EOL:747 | EOL:826 | EOL:827 | EOL:40476 | EOL:411356",,,,,,,,,53.833333,-2.416667,"Leather, S.R. 1991. Feeding specialisation and host distribution of British and Finnish Prunus feeding macrolepidoptera. OIKOS 60: 40-48.","https://doi.org/10.2307/3544990","Web of Life. http://www.web-of-life.es ."
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"eatenBy","Alsophila aescularia","Animalia | Arthropoda | Insecta | Lepidoptera | Geometroidea | Geometridae | Alsophila | Alsophila aescularia","EOL:1 | EOL:164 | EOL:344 | EOL:747 | EOL:826 | EOL:827 | EOL_V2:33936 | EOL:272851",,,,,,,,,53.833333,-2.416667,"Leather, S.R. 1991. Feeding specialisation and host distribution of British and Finnish Prunus feeding macrolepidoptera. OIKOS 60: 40-48.","https://doi.org/10.2307/3544990","Web of Life. http://www.web-of-life.es ."
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"eatenBy","Chloroclystis rectangulata","Animalia | Arthropoda | Insecta | Lepidoptera | Geometroidea | Geometridae | Chloroclystis | Chloroclystis rectangulata","EOL:1 | EOL:164 | EOL:344 | EOL:747 | EOL:826 | EOL:827 | EOL_V2:33972 | EOL:277386",,,,,,,,,53.833333,-2.416667,"Leather, S.R. 1991. Feeding specialisation and host distribution of British and Finnish Prunus feeding macrolepidoptera. OIKOS 60: 40-48.","https://doi.org/10.2307/3544990","Web of Life. http://www.web-of-life.es ."
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Ilarvirus","| Bromoviridae | Ilarvirus |","GBIF:8 | GBIF:6226 | GBIF:9203102 | GBIF:9128374",,,,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/407908775","http://www.ncbi.nlm.nih.gov/nuccore/407908775","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Cherry virus","Viruses |  |  | Tymovirales | Betaflexiviridae | Capillovirus | Cherry virus A","EOL:5006 |  |  | EOL_V2:11573229 | EOL_V2:11589885 | EOL:67689 | EOL:541177","UBERON:0000113","post-juvenile adult stage",,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/326580773","http://www.ncbi.nlm.nih.gov/nuccore/326580773","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Ilarvirus","| Bromoviridae | Ilarvirus |","GBIF:8 | GBIF:6226 | GBIF:9203102 | GBIF:9128374",,,,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/296005974","http://www.ncbi.nlm.nih.gov/nuccore/296005974","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Cherry virus","Viruses |  |  | Tymovirales | Betaflexiviridae | Capillovirus | Cherry virus A","EOL:5006 |  |  | EOL_V2:11573229 | EOL_V2:11589885 | EOL:67689 | EOL:541177","UBERON:0000113","post-juvenile adult stage",,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/326580771","http://www.ncbi.nlm.nih.gov/nuccore/326580771","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Cherry virus","Viruses |  |  | Tymovirales | Betaflexiviridae | Capillovirus | Cherry virus A","EOL:5006 |  |  | EOL_V2:11573229 | EOL_V2:11589885 | EOL:67689 | EOL:541177","UBERON:0000113","post-juvenile adult stage",,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/326580769","http://www.ncbi.nlm.nih.gov/nuccore/326580769","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Ilarvirus","| Bromoviridae | Ilarvirus |","GBIF:8 | GBIF:6226 | GBIF:9203102 | GBIF:9128374",,,,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/295883238","http://www.ncbi.nlm.nih.gov/nuccore/295883238","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Cherry virus","Viruses |  |  | Tymovirales | Betaflexiviridae | Capillovirus | Cherry virus A","EOL:5006 |  |  | EOL_V2:11573229 | EOL_V2:11589885 | EOL:67689 | EOL:541177","UBERON:0000113","post-juvenile adult stage",,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/326580764","http://www.ncbi.nlm.nih.gov/nuccore/326580764","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Ilarvirus","| Bromoviridae | Ilarvirus |","GBIF:8 | GBIF:6226 | GBIF:9203102 | GBIF:9128374",,,,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/295883232","http://www.ncbi.nlm.nih.gov/nuccore/295883232","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Cherry virus","Viruses |  |  | Tymovirales | Betaflexiviridae | Capillovirus | Cherry virus A","EOL:5006 |  |  | EOL_V2:11573229 | EOL_V2:11589885 | EOL:67689 | EOL:541177","UBERON:0000113","post-juvenile adult stage",,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/326580767","http://www.ncbi.nlm.nih.gov/nuccore/326580767","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Ilarvirus","| Bromoviridae | Ilarvirus |","GBIF:8 | GBIF:6226 | GBIF:9203102 | GBIF:9128374",,,,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/295883236","http://www.ncbi.nlm.nih.gov/nuccore/295883236","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Cherry virus","Viruses |  |  | Tymovirales | Betaflexiviridae | Capillovirus | Cherry virus A","EOL:5006 |  |  | EOL_V2:11573229 | EOL_V2:11589885 | EOL:67689 | EOL:541177","UBERON:0000113","post-juvenile adult stage",,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/322495913","http://www.ncbi.nlm.nih.gov/nuccore/322495913","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Ilarvirus","| Bromoviridae | Ilarvirus |","GBIF:8 | GBIF:6226 | GBIF:9203102 | GBIF:9128374",,,,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/270036708","http://www.ncbi.nlm.nih.gov/nuccore/270036708","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Ilarvirus","| Bromoviridae | Ilarvirus |","GBIF:8 | GBIF:6226 | GBIF:9203102 | GBIF:9128374",,,,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/262092721","http://www.ncbi.nlm.nih.gov/nuccore/262092721","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Cherry virus","Viruses |  |  | Tymovirales | Betaflexiviridae | Capillovirus | Cherry virus A","EOL:5006 |  |  | EOL_V2:11573229 | EOL_V2:11589885 | EOL:67689 | EOL:541177","UBERON:0000113","post-juvenile adult stage",,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/308097443","http://www.ncbi.nlm.nih.gov/nuccore/308097443","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Cherry virus","Viruses |  |  | Tymovirales | Betaflexiviridae | Capillovirus | Cherry virus A","EOL:5006 |  |  | EOL_V2:11573229 | EOL_V2:11589885 | EOL:67689 | EOL:541177","UBERON:0000113","post-juvenile adult stage",,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/322495911","http://www.ncbi.nlm.nih.gov/nuccore/322495911","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Ilarvirus","| Bromoviridae | Ilarvirus |","GBIF:8 | GBIF:6226 | GBIF:9203102 | GBIF:9128374",,,,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/262092723","http://www.ncbi.nlm.nih.gov/nuccore/262092723","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Cherry virus","Viruses |  |  | Tymovirales | Betaflexiviridae | Capillovirus | Cherry virus A","EOL:5006 |  |  | EOL_V2:11573229 | EOL_V2:11589885 | EOL:67689 | EOL:541177","UBERON:0000113","post-juvenile adult stage",,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/293324752","http://www.ncbi.nlm.nih.gov/nuccore/293324752","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Ilarvirus","| Bromoviridae | Ilarvirus |","GBIF:8 | GBIF:6226 | GBIF:9203102 | GBIF:9128374",,,,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/262092717","http://www.ncbi.nlm.nih.gov/nuccore/262092717","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Cherry virus","Viruses |  |  | Tymovirales | Betaflexiviridae | Capillovirus | Cherry virus A","EOL:5006 |  |  | EOL_V2:11573229 | EOL_V2:11589885 | EOL:67689 | EOL:541177","UBERON:0000113","post-juvenile adult stage",,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/289525042","http://www.ncbi.nlm.nih.gov/nuccore/289525042","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Ilarvirus","| Bromoviridae | Ilarvirus |","GBIF:8 | GBIF:6226 | GBIF:9203102 | GBIF:9128374",,,,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/261382496","http://www.ncbi.nlm.nih.gov/nuccore/261382496","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Cherry virus","Viruses |  |  | Tymovirales | Betaflexiviridae | Capillovirus | Cherry virus A","EOL:5006 |  |  | EOL_V2:11573229 | EOL_V2:11589885 | EOL:67689 | EOL:541177","UBERON:0000113","post-juvenile adult stage",,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/289525040","http://www.ncbi.nlm.nih.gov/nuccore/289525040","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Apple scar skin viroid","Viruses |  |  |  | Pospiviroidae | Apscaviroid | Apple scar","EOL:5006 |  |  |  | EOL:8048 | EOL:67573 | EOL:540416",,,,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/229814877","http://www.ncbi.nlm.nih.gov/nuccore/229814877","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Cherry virus","Viruses |  |  | Tymovirales | Betaflexiviridae | Capillovirus | Cherry virus A","EOL:5006 |  |  | EOL_V2:11573229 | EOL_V2:11589885 | EOL:67689 | EOL:541177","UBERON:0000113","post-juvenile adult stage",,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/289525005","http://www.ncbi.nlm.nih.gov/nuccore/289525005","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Ilarvirus","| Bromoviridae | Ilarvirus |","GBIF:8 | GBIF:6226 | GBIF:9203102 | GBIF:9128374",,,,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/228017772","http://www.ncbi.nlm.nih.gov/nuccore/228017772","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Ilarvirus","| Bromoviridae | Ilarvirus |","GBIF:8 | GBIF:6226 | GBIF:9203102 | GBIF:9128374",,,,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/228017767","http://www.ncbi.nlm.nih.gov/nuccore/228017767","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Cherry virus","Viruses |  |  | Tymovirales | Betaflexiviridae | Capillovirus | Cherry virus A","EOL:5006 |  |  | EOL_V2:11573229 | EOL_V2:11589885 | EOL:67689 | EOL:541177","UBERON:0000113","post-juvenile adult stage",,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/289525003","http://www.ncbi.nlm.nih.gov/nuccore/289525003","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Cherry virus","Viruses |  |  | Tymovirales | Betaflexiviridae | Capillovirus | Cherry virus A","EOL:5006 |  |  | EOL_V2:11573229 | EOL_V2:11589885 | EOL:67689 | EOL:541177","UBERON:0000113","post-juvenile adult stage",,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/300719692","http://www.ncbi.nlm.nih.gov/nuccore/300719692","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Ilarvirus","| Bromoviridae | Ilarvirus |","GBIF:8 | GBIF:6226 | GBIF:9203102 | GBIF:9128374",,,,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/262092719","http://www.ncbi.nlm.nih.gov/nuccore/262092719","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Apple scar skin viroid","Viruses |  |  |  | Pospiviroidae | Apscaviroid | Apple scar","EOL:5006 |  |  |  | EOL:8048 | EOL:67573 | EOL:540416",,,,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/253756822","http://www.ncbi.nlm.nih.gov/nuccore/253756822","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Apple scar skin viroid","Viruses |  |  |  | Pospiviroidae | Apscaviroid | Apple scar","EOL:5006 |  |  |  | EOL:8048 | EOL:67573 | EOL:540416",,,,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/229814879","http://www.ncbi.nlm.nih.gov/nuccore/229814879","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
"Prunus avium","Plantae | Tracheophyta | Magnoliopsida | Rosales | Rosaceae | Prunus | Prunus avium","EOL_V2:281 | EOL:4077 | EOL:283 | EOL:4385 | EOL:8097 | EOL_V2:29913 | EOL:231737",,,,,,,,,"hostOf","Ilarvirus","| Bromoviridae | Ilarvirus |","GBIF:8 | GBIF:6226 | GBIF:9203102 | GBIF:9128374",,,,,,,,,,,"http://www.ncbi.nlm.nih.gov/nuccore/262092715","http://www.ncbi.nlm.nih.gov/nuccore/262092715","Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)"
